2013-08-30T16:25:02.300  51.5370 -175.2297  29.0 7.0  mww
2013-09-01T11:52:29.930  -7.4400  128.2209 112.0 6.5  mww
2013-09-04T00:18:23.370  29.9377  138.8325 402.0 6.5  mww
2013-09-04T02:32:30.600  51.5573 -174.7671  20.0 6.5  mww
2013-09-24T11:29:47.970  26.9510   65.5009  15.0 7.7  mww
2013-09-25T16:42:43.170 -15.8385  -74.5112  40.0 7.1  mww
2013-09-28T07:34:06.450  27.1825   65.5052  12.0 6.8  mww
2013-09-30T05:55:55.220 -30.9255 -178.3234  41.5 6.5  mww
2013-10-01T03:38:21.710  53.1995  152.7864 573.0 6.7  mww
2013-10-12T13:11:53.350  35.5142   23.2523  40.0 6.6  mww
2013-10-15T00:12:32.050   9.8796  124.1167  19.0 7.1  mww
2013-10-16T10:30:58.550  -6.4456  154.9310  35.0 6.8  mww
2013-10-19T17:54:54.700  26.0913 -110.3209   9.4 6.6  mww
2013-10-24T19:25:10.930 -58.1530  -12.7964  22.9 6.7  mww
2013-10-25T17:10:19.710  37.1557  144.6611  35.0 7.1  mww
2013-10-31T23:03:59.720 -30.2921  -71.5215  27.0 6.6  mww
2013-11-16T03:34:31.230 -60.2627  -47.0621  10.0 6.9  mww
2013-11-17T09:04:55.530 -60.2738  -46.4011  10.0 7.7  mww
2013-11-23T07:48:32.130 -17.1171 -176.5449 371.0 6.5  mww
2013-11-25T06:27:33.300 -53.9451  -55.0033  11.8 7.0  mww
2014-01-01T16:03:29.000 -13.8633  167.2490 187.0 6.5  mww
2014-01-13T04:01:03.240  19.0428  -66.8096  20.0 6.4  mww
2014-01-20T02:52:44.350 -40.6595  175.8144  28.0 6.1  mww
2014-01-21T01:29:07.000 -15.1443 -174.6812   6.1 6.1  mww
2014-01-25T05:14:18.510  -7.9855  109.2653  66.0 6.1  mww
2014-01-26T13:55:42.210  38.2082   20.4528   8.0 6.1  mww
2014-02-01T03:58:43.990 -56.8269  -27.3391 130.0 6.1  mww
2014-02-02T09:26:37.820 -32.9076 -177.8806  44.3 6.5  mww
2014-02-03T03:08:46.190  38.2637   20.3897   5.0 6.0  mww
2014-02-07T08:40:13.550 -15.0691  167.3721 122.0 6.5  mww
2014-02-09T14:56:39.110  -5.9651  154.4350  41.8 6.0  mww
2014-02-12T09:19:49.060  35.9053   82.5864  10.0 6.9  mww
2014-02-18T09:27:13.120  14.6682  -58.9272  14.8 6.5  mww
2014-02-26T21:13:40.110  53.6047 -171.8210 265.0 6.1  mww
2014-03-02T09:37:54.840  12.5559  -87.6879  60.0 6.2  mww
2014-03-02T20:11:23.430  27.4312  127.3674 119.0 6.5  mww
2014-03-02T22:17:14.400  14.1833  -93.1535  18.5 6.0  mww
2014-03-05T09:56:57.840 -14.7378  169.8234 638.0 6.3  mww
2014-03-10T05:18:13.400  40.8287 -125.1338  16.6 6.8  Mw
2014-03-11T02:44:05.830 -60.8623  -19.9775  10.0 6.4  mww
2014-03-11T22:03:09.810  -3.0856  148.5531   7.0 6.1  mww
2014-03-13T17:06:50.770  33.6842  131.8249  79.0 6.3  mww
2014-03-15T08:59:21.860 -14.0848  -76.3113  20.0 6.1  mww
2014-03-15T23:51:32.970  -5.5745  -80.9709  29.0 6.3  mww
2014-03-16T21:16:29.600 -19.9807  -70.7022  20.0 6.7  mww
2014-03-17T05:11:34.860 -20.0168  -70.8837  21.0 6.4  mww
2014-03-21T13:41:09.480   7.7448   94.3342  21.5 6.4  mww
2014-03-22T12:59:59.150 -19.7625  -70.8740  20.0 6.2  mww
2014-03-23T18:20:01.930 -19.6899  -70.8538  21.0 6.3  mww
2014-03-26T03:29:35.720 -26.1692  179.2877 495.0 6.3  mww
2014-03-27T03:49:42.710 -12.0989  166.5894  98.0 6.0  mww
2014-04-01T23:46:47.260 -19.6097  -70.7691  25.0 8.2  mww
2014-04-01T23:57:58.790 -19.8927  -70.9455  28.4 6.9  mww
2014-04-02T16:13:26.720   7.9400  -82.3400  25.0 6.0  mww
2014-04-03T01:58:30.530 -20.3113  -70.5756  24.1 6.5  mww
2014-04-03T02:43:13.110 -20.5709  -70.4931  22.4 7.7  mww
2014-04-03T05:26:15.700 -20.7969  -70.5865  25.0 6.4  mww
2014-04-04T01:37:50.570 -20.6426  -70.6540  13.7 6.3  mww
2014-04-04T11:40:32.000 -10.5365  161.7027  57.0 6.0  mww
2014-04-10T23:27:45.600  12.4029  -86.3783  13.0 6.1  mww
2014-04-11T00:01:45.210 -20.6590  -70.6472  13.8 6.2  mww
2014-04-11T07:07:23.130  -6.5858  155.0485  60.5 7.1  mww
2014-04-11T08:16:45.660  -6.7878  154.9502  20.0 6.5  mww
2014-04-11T20:29:12.970  11.6420  -85.8779 135.0 6.6  mww
2014-04-12T05:24:23.270  -7.1033  155.2380  20.0 6.1  mww
2014-04-12T20:14:39.300 -11.2701  162.1481  22.6 7.6  mww
2014-04-13T12:36:19.230 -11.4633  162.0511  39.0 7.4  mww
2014-04-13T13:24:59.710 -11.1284  162.0520  10.0 6.6  mww
2014-04-15T03:57:01.370 -53.4967    8.7220  11.2 6.8  mww
2014-04-17T15:06:51.490 -62.8705  155.7431  20.6 6.2  mww
2014-04-18T04:13:12.040 -11.1387  164.8139  10.0 6.1  mww
2014-04-18T14:27:24.920  17.3970 -100.9723  24.0 7.2  mww
2014-04-19T01:04:03.820  -6.6558  155.0869  29.0 6.6  mww
2014-04-19T13:28:00.810  -6.7547  155.0241  43.4 7.5  mww
2014-04-20T00:15:58.100  -7.1646  155.3351  20.0 6.2  mww
2014-04-24T03:10:10.150  49.6388 -127.7316  10.0 6.5  mww
2014-04-26T06:02:21.000 -20.7520 -174.7068  45.0 6.1  mww
2014-05-01T06:36:35.550 -21.4542  170.3546 106.0 6.6  mww
2014-05-04T09:15:52.880 -24.6108  179.0856 527.0 6.6  mww
2014-05-04T09:25:15.960 -25.8072  178.2401 634.2 6.3  mww
2014-05-04T20:18:24.680  34.9118  139.4186 153.0 6.0  mww
2014-05-05T11:08:43.420  19.6557   99.6696   6.0 6.1  mww
2014-05-06T20:52:28.320 -36.1703  -97.0540  16.8 6.3  mww
2014-05-07T04:20:33.870  -6.9599  154.9011  10.0 6.0  mww
2014-05-08T17:00:14.810  17.2349 -100.7461  17.1 6.4  mww
2014-05-10T07:36:01.220  17.2192 -100.8122  23.0 6.0  mww
2014-05-12T18:38:36.700 -49.9403 -114.7995  10.5 6.5  mww
2014-05-13T06:35:24.240   7.2096  -82.3045  10.0 6.5  mww
2014-05-14T20:56:13.210   6.4507  144.9238  10.0 6.1  mww
2014-05-15T08:16:34.440   6.4264  144.9363  11.0 6.3  mww
2014-05-15T10:16:42.020   9.3832  122.0604  15.5 6.3  mww
2014-05-18T01:02:32.610   4.2485   92.7574  35.0 6.0  mww
2014-05-21T16:21:54.350  18.2012   88.0376  47.2 6.0  mww
